Econs;Eprod;full_date
0.187;0.0;2024-01-07 00:00:00
0.17500000000000002;0.0;2024-01-07 00:15:00
0.166;0.0;2024-01-07 00:30:00
0.15;0.0;2024-01-07 00:45:00
0.214;0.0;2024-01-07 01:00:00
0.187;0.0;2024-01-07 01:15:00
0.19;0.0;2024-01-07 01:30:00
0.156;0.0;2024-01-07 01:45:00
0.183;0.0;2024-01-07 02:00:00
0.179;0.0;2024-01-07 02:15:00
0.161;0.0;2024-01-07 02:30:00
0.189;0.0;2024-01-07 02:45:00
0.202;0.0;2024-01-07 03:00:00
0.231;0.0;2024-01-07 03:15:00
0.168;0.0;2024-01-07 03:30:00
0.146;0.0;2024-01-07 03:45:00
0.149;0.0;2024-01-07 04:00:00
0.17200000000000001;0.0;2024-01-07 04:15:00
0.191;0.0;2024-01-07 04:30:00
0.182;0.0;2024-01-07 04:45:00
0.17400000000000002;0.0;2024-01-07 05:00:00
0.162;0.0;2024-01-07 05:15:00
0.159;0.0;2024-01-07 05:30:00
0.168;0.0;2024-01-07 05:45:00
0.157;0.0;2024-01-07 06:00:00
0.18;0.0;2024-01-07 06:15:00
0.195;0.0;2024-01-07 06:30:00
0.189;0.0;2024-01-07 06:45:00
0.169;0.0;2024-01-07 07:00:00
0.162;0.0;2024-01-07 07:15:00
0.176;0.0;2024-01-07 07:30:00
0.158;0.0;2024-01-07 07:45:00
0.198;0.0;2024-01-07 08:00:00
0.20600000000000002;0.0;2024-01-07 08:15:00
0.19;0.0;2024-01-07 08:30:00
0.156;0.0;2024-01-07 08:45:00
0.153;0.0;2024-01-07 09:00:00
0.155;0.0;2024-01-07 09:15:00
0.192;0.0;2024-01-07 09:30:00
0.22;0.0;2024-01-07 09:45:00
0.201;0.0;2024-01-07 10:00:00
0.161;0.0;2024-01-07 10:15:00
0.152;0.0;2024-01-07 10:30:00
0.157;0.0;2024-01-07 10:45:00
0.159;0.0;2024-01-07 11:00:00
0.169;0.0;2024-01-07 11:15:00
0.19;0.0;2024-01-07 11:30:00
0.202;0.0;2024-01-07 11:45:00
0.541;0.0;2024-01-07 12:00:00
0.213;0.0;2024-01-07 12:15:00
0.152;0.0;2024-01-07 12:30:00
0.17300000000000001;0.0;2024-01-07 12:45:00
0.161;0.0;2024-01-07 13:00:00
0.186;0.0;2024-01-07 13:15:00
0.181;0.0;2024-01-07 13:30:00
0.197;0.0;2024-01-07 13:45:00
0.148;0.0;2024-01-07 14:00:00
0.154;0.0;2024-01-07 14:15:00
0.147;0.0;2024-01-07 14:30:00
0.18;0.0;2024-01-07 14:45:00
0.20500000000000002;0.0;2024-01-07 15:00:00
0.182;0.0;2024-01-07 15:15:00
0.14400000000000002;0.0;2024-01-07 15:30:00
0.149;0.0;2024-01-07 15:45:00
0.17500000000000002;0.0;2024-01-07 16:00:00
0.153;0.0;2024-01-07 16:15:00
0.199;0.0;2024-01-07 16:30:00
0.20600000000000002;0.0;2024-01-07 16:45:00
0.191;0.0;2024-01-07 17:00:00
0.152;0.0;2024-01-07 17:15:00
0.154;0.0;2024-01-07 17:30:00
0.191;0.0;2024-01-07 17:45:00
0.165;0.0;2024-01-07 18:00:00
0.2;0.0;2024-01-07 18:15:00
0.18;0.0;2024-01-07 18:30:00
0.176;0.0;2024-01-07 18:45:00
0.14;0.0;2024-01-07 19:00:00
0.14200000000000002;0.0;2024-01-07 19:15:00
0.183;0.0;2024-01-07 19:30:00
0.152;0.0;2024-01-07 19:45:00
0.17500000000000002;0.0;2024-01-07 20:00:00
0.176;0.0;2024-01-07 20:15:00
0.161;0.0;2024-01-07 20:30:00
0.17200000000000001;0.0;2024-01-07 20:45:00
0.17300000000000001;0.0;2024-01-07 21:00:00
0.153;0.0;2024-01-07 21:15:00
0.163;0.0;2024-01-07 21:30:00
0.202;0.0;2024-01-07 21:45:00
0.171;0.0;2024-01-07 22:00:00
0.14100000000000001;0.0;2024-01-07 22:15:00
0.152;0.0;2024-01-07 22:30:00
0.171;0.0;2024-01-07 22:45:00
0.152;0.0;2024-01-07 23:00:00
0.18;0.0;2024-01-07 23:15:00
0.194;0.0;2024-01-07 23:30:00
0.199;0.0;2024-01-07 23:45:00
0.221;0.0;2024-01-31 00:00:00
0.303;0.0;2024-01-31 00:15:00
0.223;0.0;2024-01-31 00:30:00
0.196;0.0;2024-01-31 00:45:00
0.17;0.0;2024-01-31 01:00:00
0.155;0.0;2024-01-31 01:15:00
0.153;0.0;2024-01-31 01:30:00
0.182;0.0;2024-01-31 01:45:00
0.22;0.0;2024-01-31 02:00:00
0.158;0.0;2024-01-31 02:15:00
0.157;0.0;2024-01-31 02:30:00
0.149;0.0;2024-01-31 02:45:00
0.17300000000000001;0.0;2024-01-31 03:00:00
0.20700000000000002;0.0;2024-01-31 03:15:00
0.20700000000000002;0.0;2024-01-31 03:30:00
0.165;0.0;2024-01-31 03:45:00
0.165;0.0;2024-01-31 04:00:00
0.17300000000000001;0.0;2024-01-31 04:15:00
0.149;0.0;2024-01-31 04:30:00
0.187;0.0;2024-01-31 04:45:00
0.192;0.0;2024-01-31 05:00:00
0.181;0.0;2024-01-31 05:15:00
0.176;0.0;2024-01-31 05:30:00
0.163;0.0;2024-01-31 05:45:00
0.17200000000000001;0.0;2024-01-31 06:00:00
0.193;0.0;2024-01-31 06:15:00
0.231;0.0;2024-01-31 06:30:00
