Econs;Eprod;full_date
0.5547875939849624;0.0;2024-02-22 00:15:00
1.347864017857142;0.00030151785714285713;2024-02-22 00:30:00
0.5734868354430381;0.0010817721518987342;2024-02-22 00:45:00
0.5071073584905661;0.0008432075471698113;2024-02-22 01:00:00
0.5652482857142858;0.0012768571428571427;2024-02-22 01:15:00
0.6220896666666669;0.0014896666666666667;2024-02-22 01:30:00
0.5581340000000002;0.0012768571428571427;2024-02-22 01:45:00
0.48270030487804894;0.0005844512195121951;2024-02-22 02:00:00
0.5722200000000001;0.00197;2024-02-22 02:15:00
0.5737073684210526;0.0019354385964912282;2024-02-22 02:30:00
0.5536348684210526;0.0014769736842105265;2024-02-22 02:45:00
0.8164401587301584;0.0017893650793650794;2024-02-22 03:00:00
0.58257;0.0033953968253968244;2024-02-22 03:15:00
0.58980375;0.005125178571428571;2024-02-22 03:30:00
0.5882501785714286;0.005125178571428571;2024-02-22 03:45:00
0.5908216071428571;0.005125178571428571;2024-02-22 04:00:00
0.5398302830188679;0.0027076415094339622;2024-02-22 04:15:00
0.6171112500000001;0.005307678571428572;2024-02-22 04:30:00
0.6112957142857144;0.005545714285714287;2024-02-22 04:45:00
0.6114564285714287;0.005545714285714287;2024-02-22 05:00:00
0.6114564285714287;0.005545714285714287;2024-02-22 05:15:00
0.6114564285714287;0.005545714285714287;2024-02-22 05:30:00
0.6091528571428573;0.005545714285714287;2024-02-22 05:45:00
0.6458895000000003;0.005906166666666668;2024-02-22 06:00:00
0.6131245614035088;0.010896491228070177;2024-02-22 06:15:00
0.5253056140350878;0.01331438596491228;2024-02-22 06:30:00
0.625571756756757;0.07195013513513517;2024-02-22 06:45:00
1.2099239062499996;0.11889265624999996;2024-02-22 07:00:00
1.416284057971014;0.11653043478260869;2024-02-22 07:15:00
1.3630353571428568;0.15833892857142856;2024-02-22 07:30:00
1.4103730357142856;0.1831051785714285;2024-02-22 07:45:00
2.1230646835443046;0.2458621518987342;2024-02-22 08:00:00
1.8509523809523805;0.3675873015873016;2024-02-22 08:15:00
1.9247231147540986;0.5162804918032788;2024-02-22 08:30:00
2.363165194805195;0.6643210389610392;2024-02-22 08:45:00
2.9466803448275862;0.6794619540229884;2024-02-22 09:00:00
2.815302878787879;0.9261210606060605;2024-02-22 09:15:00
3.623641729323308;0.9071304511278195;2024-02-22 09:30:00
3.2084339655172402;1.3473822413793108;2024-02-22 09:45:00
3.2274037499999992;1.4550108928571432;2024-02-22 10:00:00
3.3318642105263154;1.5205835087719302;2024-02-22 10:15:00
3.6440037179487184;1.9269780769230767;2024-02-22 10:30:00
3.261030151515151;1.7141816666666665;2024-02-22 10:45:00
3.235395555555555;1.970459047619048;2024-02-22 11:00:00
3.8013540298507458;2.5105107462686576;2024-02-22 11:15:00
3.1941668518518527;2.8608335185185187;2024-02-22 11:30:00
2.516592522522523;2.1355745045045054;2024-02-22 11:45:00
2.4468449999999993;3.1339740322580636;2024-02-22 12:00:00
2.3906071186440667;3.1029461016949145;2024-02-22 12:15:00
2.5528320792079215;3.3308320792079216;2024-02-22 12:30:00
2.2018115714285713;3.3121115714285705;2024-02-22 12:45:00
1.9597820253164555;3.3150858227848086;2024-02-22 13:00:00
1.9752945161290325;3.150375161290322;2024-02-22 13:15:00
2.2364521875;3.1105928124999984;2024-02-22 13:30:00
1.7753274683544313;3.1748591139240503;2024-02-22 13:45:00
1.747094576271187;3.01919627118644;2024-02-22 14:00:00
1.7489236986301369;2.6554168493150683;2024-02-22 14:15:00
1.5024196428571432;2.904437499999999;2024-02-22 14:30:00
1.4264925423728816;2.946068813559322;2024-02-22 14:45:00
0.9683434615384618;3.0316223076923086;2024-02-22 15:00:00
0.9830963157894737;2.618569999999999;2024-02-22 15:15:00
1.2303973015873018;2.3935084126984125;2024-02-22 15:30:00
1.2964208620689652;2.4468863793103446;2024-02-22 15:45:00
1.7462556962025315;2.233913924050633;2024-02-22 16:00:00
1.7031956250000002;1.871045625;2024-02-22 16:15:00
1.4476597530864193;1.8378696296296304;2024-02-22 16:30:00
1.3678500943396223;1.2639066981132074;2024-02-22 16:45:00
2.250546601941747;1.360119417475728;2024-02-22 17:00:00
2.1063038461538466;0.8737397435897435;2024-02-22 17:15:00
2.8594187000000013;0.9105887000000003;2024-02-22 17:30:00
2.4710158461538465;0.5123389230769232;2024-02-22 17:45:00
2.502022142857143;0.42857571428571417;2024-02-22 18:00:00
2.4986977966101698;0.39973169491525423;2024-02-22 18:15:00
2.73208;0.3582912676056339;2024-02-22 18:30:00
2.5912552631578953;0.33316754385964914;2024-02-22 18:45:00
2.5856196875000004;0.2832290625;2024-02-22 19:00:00
2.731759605263158;0.2017069736842105;2024-02-22 19:15:00
3.392364127906977;0.1414222674418605;2024-02-22 19:30:00
2.6910830275229363;0.05775275229357801;2024-02-22 19:45:00
2.925978823529412;0.045425882352941184;2024-02-22 20:00:00
2.563746229508197;0.04942590163934427;2024-02-22 20:15:00
2.5391580357142858;0.04773767857142856;2024-02-22 20:30:00
2.490565692307692;0.03717276923076923;2024-02-22 20:45:00
2.2790446969696965;0.032718333333333335;2024-02-22 21:00:00
1.9144679687500004;0.03917828125000001;2024-02-22 21:15:00
1.9875247297297294;0.00989581081081081;2024-02-22 21:30:00
1.861362089552239;0.006934925373134329;2024-02-22 21:45:00
1.6196648529411768;0.004533088235294118;2024-02-22 22:00:00
1.4698594936708864;0.002596075949367089;2024-02-22 22:15:00
1.1196498750000001;0.0015397499999999999;2024-02-22 22:30:00
1.3173972857142862;0.0;2024-02-22 22:45:00
0.8061290322580645;0.0;2024-02-22 23:00:00
0.7585967741935485;0.0;2024-02-22 23:15:00
0.6759506172839506;0.0;2024-02-22 23:30:00
0.8142586206896554;0.0;2024-02-22 23:45:00
0.5909606741573034;0.0;2024-02-23 00:00:00
0.7446949152542373;0.0;2024-02-15 00:15:00
0.5999689922480622;0.0;2024-02-15 00:30:00
0.4992;0.0;2024-02-15 00:45:00
0.6611111111111113;0.0;2024-02-15 01:00:00
0.65169696969697;0.0;2024-02-15 01:15:00
0.6498181818181823;0.0;2024-02-15 01:30:00
0.6459292929292934;0.0;2024-02-15 01:45:00
0.6417700000000004;0.0;2024-02-15 02:00:00
0.7376568627450981;0.0;2024-02-15 02:15:00
0.5310148995983932;9.32128514056225e-05;2024-02-15 02:30:00
1.4648249773755655;0.007232217194570137;2024-02-15 02:45:00
0.5747913385826771;0.005374015748031496;2024-02-15 03:00:00
0.6005285714285713;0.006500000000000001;2024-02-15 03:15:00
0.5138627077747989;0.0019592225201072386;2024-02-15 03:30:00
0.6534048076923078;0.007597115384615385;2024-02-15 03:45:00
0.6137502884615383;0.007625288461538462;2024-02-15 04:00:00
0.6202730303030304;0.008010404040404042;2024-02-15 04:15:00
0.6207881818181819;0.008010404040404042;2024-02-15 04:30:00
0.6207881818181819;0.008010404040404042;2024-02-15 04:45:00
0.6207881818181819;0.008010404040404042;2024-02-15 05:00:00
0.6207881818181819;0.008010404040404042;2024-02-15 05:15:00
0.6207881818181819;0.008010404040404042;2024-02-15 05:30:00
0.6207881818181819;0.008010404040404042;2024-02-15 05:45:00
0.6207881818181819;0.008010404040404042;2024-02-15 06:00:00
0.6215053535353535;0.008010404040404042;2024-02-15 06:15:00
0.6198386868686868;0.008010404040404042;2024-02-15 06:30:00
0.5101176836158196;0.0024679661016949153;2024-02-15 06:45:00
0.5700559999999999;0.007707851851851852;2024-02-15 07:00:00
0.8320933000000003;0.0128433;2024-02-15 07:15:00
0.823306666666667;0.013811717171717175;2024-02-15 07:30:00
0.514521059479554;0.023335185873605946;2024-02-15 07:45:00
1.2111222000000001;0.10791220000000003;2024-02-15 08:00:00
1.2456061616161616;0.12630313131313134;2024-02-15 08:15:00
1.8005038775510198;0.14649707482993196;2024-02-15 08:30:00
2.338883740458015;0.23983793893129765;2024-02-15 08:45:00
2.569237610619469;0.2980783185840708;2024-02-15 09:00:00
2.9078080916030524;0.34100656488549635;2024-02-15 09:15:00
3.3391853398058253;0.38045718446601945;2024-02-15 09:30:00
3.2575921495327096;0.4201248598130842;2024-02-15 09:45:00
3.6729330769230746;0.41210090909090913;2024-02-15 10:00:00
3.6032576229508195;0.6161838524590165;2024-02-15 10:15:00
4.349622711111111;0.4932538222222225;2024-02-15 10:30:00
3.5774065765765757;0.6025417117117119;2024-02-15 10:45:00
3.665631327433627;0.7123746902654867;2024-02-15 11:00:00
3.5237051886792434;0.7167523584905661;2024-02-15 11:15:00
3.7982065106383;1.4978831063829787;2024-02-15 11:30:00
3.0749423188405802;0.7943046376811594;2024-02-15 11:45:00
2.802855343511449;1.046435496183206;2024-02-15 12:00:00
2.434686040268456;0.7467800000000001;2024-02-15 12:15:00
1.9714797916666655;1.1736464583333328;2024-02-15 12:30:00
1.7963475163398692;0.8265632026143793;2024-02-15 12:45:00
1.4473796428571422;0.9038349999999996;2024-02-15 13:00:00
1.1309216101694919;0.9736843220338983;2024-02-15 13:15:00
0.949474455958549;1.8439148704663213;2024-02-15 13:30:00
0.8932204132231404;1.110393966942149;2024-02-15 13:45:00
0.806627395833333;0.7013461458333334;2024-02-15 14:00:00
1.2438948245614028;0.974965;2024-02-15 14:15:00
1.7227907812499996;1.21284546875;2024-02-15 14:30:00
2.3312565269461083;0.7570110179640718;2024-02-15 14:45:00
2.789799703389829;1.7244268220338979;2024-02-15 15:00:00
2.7457080833333336;0.8297997500000002;2024-02-15 15:15:00
2.788685833333334;0.5952830555555553;2024-02-15 15:30:00
3.0624471929824564;0.7312629824561402;2024-02-15 15:45:00
3.920575870646766;0.9463171641791044;2024-02-15 16:00:00
3.4715165740740734;0.4659887962962963;2024-02-15 16:15:00
3.523707272727276;0.4309901010101011;2024-02-15 16:30:00
3.5209411111111124;0.40548656565656577;2024-02-15 16:45:00
3.7160831132075476;0.37098877358490556;2024-02-15 17:00:00
3.6515132307692317;0.2870363076923077;2024-02-15 17:15:00
4.284188859649123;0.2003730701754386;2024-02-15 17:30:00
3.5569859829059824;0.16190905982905993;2024-02-15 17:45:00
3.735016050955414;0.11907337579617842;2024-02-15 18:00:00
3.3115083177570086;0.16252700934579442;2024-02-15 18:15:00
3.276975982905985;0.11454863247863249;2024-02-15 18:30:00
2.7384455813953488;0.08508899224806205;2024-02-15 18:45:00
2.5953076153846153;0.1311768461538462;2024-02-15 19:00:00
2.576974411764706;0.025427352941176467;2024-02-15 19:15:00
2.7211805925925927;0.022195407407407407;2024-02-15 19:30:00
3.2854083950617263;0.011354897119341565;2024-02-15 19:45:00
2.791288918918919;0.01354117117117117;2024-02-15 20:00:00
2.544408037383177;0.010865981308411217;2024-02-15 20:15:00
2.562837575757576;0.008423434343434344;2024-02-15 20:30:00
2.561589393939394;0.008498484848484849;2024-02-15 20:45:00
2.5558535000000004;0.008413499999999999;2024-02-15 21:00:00
2.5584820792079213;0.008204851485148514;2024-02-15 21:15:00
2.69045865079365;0.006760238095238095;2024-02-15 21:30:00
2.5919956310679604;0.006102427184466019;2024-02-15 21:45:00
2.3675446896551726;0.0034067586206896552;2024-02-15 22:00:00
2.0246046706586838;0.0018022754491017967;2024-02-15 22:15:00
1.5770912389380525;0.0010735398230088495;2024-02-15 22:30:00
1.4743671296296292;0.0008486111111111111;2024-02-15 22:45:00
1.537262844036697;0.0008408256880733945;2024-02-15 23:00:00
1.2510262745098037;0.0005752941176470588;2024-02-15 23:15:00
1.1971462162162165;0.0001191891891891892;2024-02-15 23:30:00
1.3379218750000001;0.0;2024-02-15 23:45:00
0.6570717821782178;0.0;2024-02-16 00:00:00
0.6281363636363637;0.0;2024-02-08 00:15:00
0.5424761904761903;0.0;2024-02-08 00:30:00
0.4687623762376239;0.0;2024-02-08 00:45:00
0.5464649122807017;0.0;2024-02-08 01:00:00
0.9970519480519483;0.0;2024-02-08 01:15:00
0.5315578947368421;0.0;2024-02-08 01:30:00
0.4624031007751938;0.0;2024-02-08 01:45:00
0.5583703703703704;0.0;2024-02-08 02:00:00
0.5055984251968506;0.0;2024-02-08 02:15:00
0.7512049152542374;0.0004252542372881356;2024-02-08 02:30:00
0.47514903614457843;0.0009803614457831328;2024-02-08 02:45:00
0.5487213888888889;0.0016519444444444446;2024-02-08 03:00:00
