Econs;Eprod;full_date
6.1605;1.51;2024-01-04 14:30:00
6.1225;0.904666666666667;2024-01-04 14:45:00
6.3545;1.18925;2024-01-04 15:00:00
6.171;1.69675;2024-01-04 15:15:00
5.154;0.845416666666667;2024-01-04 15:30:00
6.053;0.928333333333333;2024-01-04 15:45:00
6.531;1.06683333333333;2024-01-04 16:00:00
5.645;0.997416666666667;2024-01-04 16:15:00
6.269;0.545583333333333;2024-01-04 16:30:00
6.3685;0.399916666666667;2024-01-04 16:45:00
4.9715;0.367333333333333;2024-01-04 17:00:00
5.469;0.502333333333333;2024-01-04 17:15:00
6.316;0.41575;2024-01-04 17:30:00
5.2445;0.421916666666667;2024-01-04 17:45:00
3.8185;0.368666666666667;2024-01-04 18:00:00
1.669;0.35125;2024-01-04 18:15:00
1.677;0.201083333333333;2024-01-04 18:30:00
1.73;0.301833333333333;2024-01-04 18:45:00
1.743;0.182083333333333;2024-01-04 19:00:00
1.38;0.112583333333333;2024-01-04 19:15:00
1.091;0.0556666666666667;2024-01-04 19:30:00
1.454;0.0431666666666667;2024-01-04 19:45:00
1.697;0.0406666666666667;2024-01-04 20:00:00
1.647;0.00975;2024-01-04 20:15:00
2.237;0.0;2024-01-04 20:30:00
2.23;0.0;2024-01-04 20:45:00
2.404;0.0;2024-01-04 21:00:00
2.5;0.0;2024-01-04 21:15:00
2.588;0.0;2024-01-04 21:30:00
2.5815;0.0;2024-01-04 21:45:00
2.7025;0.0;2024-01-04 22:00:00
2.403;0.0;2024-01-04 22:15:00
1.892;0.0;2024-01-04 22:30:00
2.3925;0.0;2024-01-04 22:45:00
2.3115;0.0;2024-01-04 23:00:00
2.5285;0.0;2024-01-04 23:15:00
2.4035;0.0;2024-01-04 23:30:00
2.621;0.0;2024-01-04 23:45:00
2.863;0.0;2024-01-30 00:00:00
2.2795;0.0;2024-01-30 00:15:00
2.6285;0.0;2024-01-30 00:30:00
2.193;0.0;2024-01-30 00:45:00
2.919;0.0;2024-01-30 01:00:00
2.7135;0.0;2024-01-30 01:15:00
2.8755;0.0;2024-01-30 01:30:00
3.6275;0.0;2024-01-30 01:45:00
2.8915;0.0;2024-01-30 02:00:00
2.537;0.0;2024-01-30 02:15:00
2.477;0.0;2024-01-30 02:30:00
2.8705;0.0;2024-01-30 02:45:00
2.8195;0.0;2024-01-30 03:00:00
2.7415;0.0;2024-01-30 03:15:00
2.4295;0.0;2024-01-30 03:30:00
2.613;0.0;2024-01-30 03:45:00
3.049;0.0;2024-01-30 04:00:00
2.5795;0.0;2024-01-30 04:15:00
2.5755;0.0;2024-01-30 04:30:00
8.145;0.0;2024-01-30 04:45:00
13.019;0.0;2024-01-30 05:00:00
13.8465;0.0;2024-01-30 05:15:00
12.9405;0.0;2024-01-30 05:30:00
12.7;0.0;2024-01-30 05:45:00
18.65;0.0;2024-01-30 06:00:00
21.623;0.0;2024-01-30 06:15:00
35.192;0.0;2024-01-30 06:30:00
41.3585;0.0;2024-01-30 06:45:00
38.9015;0.0;2024-01-30 07:00:00
34.615;0.0;2024-01-30 07:15:00
33.247;0.0;2024-01-30 07:30:00
28.911;0.0;2024-01-30 07:45:00
28.86;0.0;2024-01-30 08:00:00
30.314;0.0;2024-01-30 08:15:00
28.648;0.0;2024-01-30 08:30:00
31.383;0.0;2024-01-30 08:45:00
32.505;0.0;2024-01-30 09:00:00
28.3675;0.0;2024-01-30 09:15:00
35.0385;0.0;2024-01-30 09:30:00
33.807;0.0;2024-01-30 09:45:00
34.598;0.0;2024-01-30 10:00:00
33.809;0.0;2024-01-30 10:15:00
33.551;0.0;2024-01-30 10:30:00
36.0375;0.0;2024-01-30 10:45:00
34.5715;0.0;2024-01-30 11:00:00
34.738;0.0;2024-01-30 11:15:00
34.672;0.0;2024-01-30 11:30:00
34.2825;0.0;2024-01-30 11:45:00
34.0605;0.0;2024-01-30 12:00:00
38.043;0.0;2024-01-30 12:15:00
32.369;0.0;2024-01-30 12:30:00
11.802;0.0;2024-01-30 12:45:00
8.22;0.0;2024-01-30 13:00:00
6.1525;0.0;2024-01-30 13:15:00
4.1385;0.0;2024-01-30 13:30:00
3.3395;0.0;2024-01-30 13:45:00
3.5045;0.0;2024-01-30 14:00:00
3.1125;0.0;2024-01-30 14:15:00
3.5445;0.0;2024-01-30 14:30:00
3.07;0.0;2024-01-30 14:45:00
3.351;0.0;2024-01-30 15:00:00
3.243;0.0;2024-01-30 15:15:00
3.599;0.0;2024-01-30 15:30:00
4.4955;0.0;2024-01-30 15:45:00
3.8805;0.0;2024-01-30 16:00:00
3.35;0.0;2024-01-30 16:15:00
2.914;0.0;2024-01-30 16:30:00
3.7325;0.0;2024-01-30 16:45:00
3.1335;0.0;2024-01-30 17:00:00
3.2845;0.0;2024-01-30 17:15:00
2.9905;0.0;2024-01-30 17:30:00
2.8935;0.0;2024-01-30 17:45:00
3.0445;0.0;2024-01-30 18:00:00
2.5045;0.0;2024-01-30 18:15:00
2.9815;0.0;2024-01-30 18:30:00
2.542;0.0;2024-01-30 18:45:00
3.402;0.0;2024-01-30 19:00:00
3.2235;0.0;2024-01-30 19:15:00
2.8215;0.0;2024-01-30 19:30:00
3.055;0.0;2024-01-30 19:45:00
2.854;0.0;2024-01-30 20:00:00
3.699;0.0;2024-01-30 20:15:00
2.946;0.0;2024-01-30 20:30:00
3.7395;0.0;2024-01-30 20:45:00
3.5825;0.0;2024-01-30 21:00:00
3.1825;0.0;2024-01-30 21:15:00
3.4095;0.0;2024-01-30 21:30:00
3.202;0.0;2024-01-30 21:45:00
3.579;0.0;2024-01-30 22:00:00
3.658;0.0;2024-01-30 22:15:00
3.552;0.0;2024-01-30 22:30:00
3.237;0.0;2024-01-30 22:45:00
3.308;0.0;2024-01-30 23:00:00
3.7865;0.0;2024-01-30 23:15:00
3.3035;0.0;2024-01-30 23:30:00
3.6575;0.0;2024-01-30 23:45:00
1.7035;0.0;2024-01-21 00:00:00
1.49;0.0;2024-01-21 00:15:00
1.55;0.0;2024-01-21 00:30:00
1.4895;0.0;2024-01-21 00:45:00
1.7255;0.0;2024-01-21 01:00:00
1.9145;0.0;2024-01-21 01:15:00
1.7365;0.0;2024-01-21 01:30:00
1.9355;0.0;2024-01-21 01:45:00
1.7645;0.0;2024-01-21 02:00:00
1.926;0.0;2024-01-21 02:15:00
1.784;0.0;2024-01-21 02:30:00
1.8805;0.0;2024-01-21 02:45:00
1.8465;0.0;2024-01-21 03:00:00
1.8845;0.0;2024-01-21 03:15:00
1.8665;0.0;2024-01-21 03:30:00
1.8615;0.0;2024-01-21 03:45:00
1.8835;0.0;2024-01-21 04:00:00
1.932;0.0;2024-01-21 04:15:00
1.936;0.0;2024-01-21 04:30:00
2.077;0.0;2024-01-21 04:45:00
2.103;0.0;2024-01-21 05:00:00
1.9985;0.0;2024-01-21 05:15:00
2.1555;0.0;2024-01-21 05:30:00
1.809;0.0;2024-01-21 05:45:00
1.928;0.0;2024-01-21 06:00:00
1.9895;0.0;2024-01-21 06:15:00
1.8215;0.0;2024-01-21 06:30:00
1.894;0.0;2024-01-21 06:45:00
1.338;0.0;2024-01-21 07:00:00
1.3525;0.0278333333333333;2024-01-21 07:15:00
1.3355;0.135;2024-01-21 07:30:00
1.046;0.336916666666667;2024-01-21 07:45:00
1.034;0.3595;2024-01-21 08:00:00
1.548;0.462833333333333;2024-01-21 08:15:00
1.293;0.6135;2024-01-21 08:30:00
1.3625;0.630833333333333;2024-01-21 08:45:00
1.2525;0.8;2024-01-21 09:00:00
1.597;0.933583333333333;2024-01-21 09:15:00
1.542;1.00475;2024-01-21 09:30:00
1.9465;1.50858333333333;2024-01-21 09:45:00
2.2835;2.07433333333333;2024-01-21 10:00:00
1.91;1.55125;2024-01-21 10:15:00
2.176;1.15783333333333;2024-01-21 10:30:00
2.067;1.77308333333333;2024-01-21 10:45:00
2.264;1.178;2024-01-21 11:00:00
2.5495;1.66266666666667;2024-01-21 11:15:00
3.2505;2.165;2024-01-21 11:30:00
4.065;3.465;2024-01-21 11:45:00
3.589;2.62291666666667;2024-01-21 12:00:00
2.351;1.38233333333333;2024-01-21 12:15:00
2.15;1.06533333333333;2024-01-21 12:30:00
2.359;1.3815;2024-01-21 12:45:00
3.154;2.17308333333333;2024-01-21 13:00:00
3.258;2.24183333333333;2024-01-21 13:15:00
3.796;2.66958333333333;2024-01-21 13:30:00
4.1655;3.04716666666667;2024-01-21 13:45:00
6.0005;4.07475;2024-01-21 14:00:00
7.2905;4.73883333333333;2024-01-21 14:15:00
7.1515;4.74758333333333;2024-01-21 14:30:00
7.866;7.18908333333333;2024-01-21 14:45:00
7.552;6.37366666666667;2024-01-21 15:00:00
5.037;2.48033333333333;2024-01-21 15:15:00
4.579;3.65066666666667;2024-01-21 15:30:00
5.4;3.04708333333333;2024-01-21 15:45:00
6.189;5.51416666666667;2024-01-21 16:00:00
4.378;3.18041666666667;2024-01-21 16:15:00
3.773;3.00916666666667;2024-01-21 16:30:00
2.8185;1.889;2024-01-21 16:45:00
2.8915;1.83808333333333;2024-01-21 17:00:00
2.554;1.86866666666667;2024-01-21 17:15:00
1.984;1.981;2024-01-21 17:30:00
1.917;1.74583333333333;2024-01-21 17:45:00
1.811;0.992083333333333;2024-01-21 18:00:00
1.521;1.2355;2024-01-21 18:15:00
1.461;1.04766666666667;2024-01-21 18:30:00
1.607;1.00125;2024-01-21 18:45:00
1.308;0.655916666666667;2024-01-21 19:00:00
1.4135;0.551416666666667;2024-01-21 19:15:00
1.1195;0.34475;2024-01-21 19:30:00
0.8315;0.104;2024-01-21 19:45:00
1.2435;0.0075;2024-01-21 20:00:00
1.186;0.0;2024-01-21 20:15:00
1.452;0.0;2024-01-21 20:30:00
1.6085;0.0;2024-01-21 20:45:00
1.4595;0.0;2024-01-21 21:00:00
1.508;0.0;2024-01-21 21:15:00
1.627;0.0;2024-01-21 21:30:00
1.5795;0.0;2024-01-21 21:45:00
1.4735;0.0;2024-01-21 22:00:00
1.7895;0.0;2024-01-21 22:15:00
1.4615;0.0;2024-01-21 22:30:00
1.53;0.0;2024-01-21 22:45:00
1.578;0.0;2024-01-21 23:00:00
1.5525;0.0;2024-01-21 23:15:00
1.5505;0.0;2024-01-21 23:30:00
1.6105;0.0;2024-01-21 23:45:00
1.432;0.0;2024-01-12 00:00:00
1.444;0.0;2024-01-12 00:15:00
1.456;0.0;2024-01-12 00:30:00
1.426;0.0;2024-01-12 00:45:00
1.422;0.0;2024-01-12 01:00:00
1.4665;0.0;2024-01-12 01:15:00
1.4305;0.0;2024-01-12 01:30:00
1.6155;0.0;2024-01-12 01:45:00
1.6325;0.0;2024-01-12 02:00:00
1.4175;0.0;2024-01-12 02:15:00
1.4515;0.0;2024-01-12 02:30:00
1.427;0.0;2024-01-12 02:45:00
1.421;0.0;2024-01-12 03:00:00
1.4535;0.0;2024-01-12 03:15:00
1.4375;0.0;2024-01-12 03:30:00
1.421;0.0;2024-01-12 03:45:00
1.462;0.0;2024-01-12 04:00:00
1.4325;0.0;2024-01-12 04:15:00
1.5665;0.0;2024-01-12 04:30:00
4.6635;0.0;2024-01-12 04:45:00
5.1965;0.0;2024-01-12 05:00:00
5.386;0.0;2024-01-12 05:15:00
5.389;0.0;2024-01-12 05:30:00
5.052;0.0;2024-01-12 05:45:00
5.488;0.0;2024-01-12 06:00:00
4.8125;0.0045;2024-01-12 06:15:00
4.5685;0.0641666666666667;2024-01-12 06:30:00
4.925;0.22275;2024-01-12 06:45:00
4.513;0.458083333333333;2024-01-12 07:00:00
5.2575;0.879916666666667;2024-01-12 07:15:00
5.4655;1.399;2024-01-12 07:30:00
5.483;1.83908333333333;2024-01-12 07:45:00
5.495;1.92875;2024-01-12 08:00:00
6.173;2.32725;2024-01-12 08:15:00
6.569;4.44775;2024-01-12 08:30:00
8.222;5.61691666666667;2024-01-12 08:45:00
8.722;7.088;2024-01-12 09:00:00
8.1965;7.49758333333333;2024-01-12 09:15:00
9.0125;8.18475;2024-01-12 09:30:00
9.6935;8.89016666666667;2024-01-12 09:45:00
9.5585;9.46983333333333;2024-01-12 10:00:00
9.6395;4.8785;2024-01-12 10:15:00
10.3475;5.12983333333333;2024-01-12 10:30:00
10.434;5.372;2024-01-12 10:45:00
10.507;5.68725;2024-01-12 11:00:00
8.884;3.95491666666667;2024-01-12 11:15:00
10.01;6.47425;2024-01-12 11:30:00
10.4275;6.42675;2024-01-12 11:45:00
9.3105;6.43991666666667;2024-01-12 12:00:00
8.538;6.60233333333333;2024-01-12 12:15:00
8.606;6.65125;2024-01-12 12:30:00
8.623;6.8005;2024-01-12 12:45:00
8.428;6.86658333333333;2024-01-12 13:00:00
8.41;6.87216666666667;2024-01-12 13:15:00
8.778;6.95033333333333;2024-01-12 13:30:00
8.691;6.96891666666667;2024-01-12 13:45:00
8.578;6.98375;2024-01-12 14:00:00
8.416;6.934;2024-01-12 14:15:00
8.575;6.85766666666667;2024-01-12 14:30:00
8.315;6.82816666666667;2024-01-12 14:45:00
8.236;6.68758333333333;2024-01-12 15:00:00
8.3415;6.527;2024-01-12 15:15:00
8.3475;6.26391666666667;2024-01-12 15:30:00
6.8655;3.49791666666667;2024-01-12 15:45:00
7.7715;6.01508333333333;2024-01-12 16:00:00
6.6145;5.77333333333333;2024-01-12 16:15:00
5.6475;5.19566666666667;2024-01-12 16:30:00
3.8995;3.57966666666667;2024-01-12 16:45:00
4.8785;1.95858333333333;2024-01-12 17:00:00
6.6655;4.99966666666667;2024-01-12 17:15:00
5.7835;4.16825;2024-01-12 17:30:00
5.2535;3.71658333333333;2024-01-12 17:45:00
4.7905;3.34216666666667;2024-01-12 18:00:00
4.4815;2.9045;2024-01-12 18:15:00
3.8725;2.49391666666667;2024-01-12 18:30:00
3.0965;2.0575;2024-01-12 18:45:00
2.7035;1.84016666666667;2024-01-12 19:00:00
2.1545;1.36316666666667;2024-01-12 19:15:00
1.9055;1.20541666666667;2024-01-12 19:30:00
1.4965;1.06391666666667;2024-01-12 19:45:00
1.4445;0.646083333333333;2024-01-12 20:00:00
1.2175;0.331416666666667;2024-01-12 20:15:00
1.1385;0.189666666666667;2024-01-12 20:30:00
1.177;0.0520833333333333;2024-01-12 20:45:00
0.971;0.001;2024-01-12 21:00:00
1.5165;0.0;2024-01-12 21:15:00
2.0005;0.0;2024-01-12 21:30:00
1.765;0.0;2024-01-12 21:45:00
1.686;0.0;2024-01-12 22:00:00
1.7605;0.0;2024-01-12 22:15:00
1.6745;0.0;2024-01-12 22:30:00
1.8125;0.0;2024-01-12 22:45:00
1.6455;0.0;2024-01-12 23:00:00
1.96;0.0;2024-01-12 23:15:00
1.827;0.0;2024-01-12 23:30:00
1.91;0.0;2024-01-12 23:45:00
1.552;0.0;2024-02-20 00:00:00
2.1055;0.0;2024-02-20 00:15:00
1.6335;0.0;2024-02-20 00:30:00
1.727;0.0;2024-02-20 00:45:00
1.627;0.0;2024-02-20 01:00:00
1.69;0.0;2024-02-20 01:15:00
1.682;0.0;2024-02-20 01:30:00
1.705;0.0;2024-02-20 01:45:00
1.892;0.0;2024-02-20 02:00:00
1.514;0.0;2024-02-20 02:15:00
1.881;0.0;2024-02-20 02:30:00
1.9425;0.0;2024-02-20 02:45:00
1.9625;0.0;2024-02-20 03:00:00
1.548;0.0;2024-02-20 03:15:00
1.921;0.0;2024-02-20 03:30:00
1.681;0.0;2024-02-20 03:45:00
1.542;0.0;2024-02-20 04:00:00
1.843;0.0;2024-02-20 04:15:00
1.878;0.0;2024-02-20 04:30:00
1.578;0.0;2024-02-20 04:45:00
2.099;0.0;2024-02-20 05:00:00
1.9045;0.0;2024-02-20 05:15:00
1.5215;0.0;2024-02-20 05:30:00
2.254;0.0;2024-02-20 05:45:00
2.094;0.0;2024-02-20 06:00:00
1.7735;0.0;2024-02-20 06:15:00
2.1055;0.0;2024-02-20 06:30:00
2.0;0.0;2024-02-20 06:45:00
1.506;0.0;2024-02-20 07:00:00
1.5835;0.0;2024-02-20 07:15:00
1.7115;0.006;2024-02-20 07:30:00
0.9685;0.101083333333333;2024-02-20 07:45:00
1.3585;0.467916666666667;2024-02-20 08:00:00
2.114;0.987833333333333;2024-02-20 08:15:00
1.594;1.14608333333333;2024-02-20 08:30:00
1.673;1.26533333333333;2024-02-20 08:45:00
2.241;1.42491666666667;2024-02-20 09:00:00
1.7825;1.20325;2024-02-20 09:15:00
2.1955;1.94933333333333;2024-02-20 09:30:00
5.1575;3.63416666666667;2024-02-20 09:45:00
3.9895;2.08675;2024-02-20 10:00:00
4.2235;1.60616666666667;2024-02-20 10:15:00
5.5475;4.21891666666667;2024-02-20 10:30:00
6.2995;4.49191666666667;2024-02-20 10:45:00
6.1565;4.833;2024-02-20 11:00:00
6.6275;5.40975;2024-02-20 11:15:00
5.7405;5.33766666666667;2024-02-20 11:30:00
6.694;4.76316666666667;2024-02-20 11:45:00
6.971;5.2425;2024-02-20 12:00:00
7.295;5.59816666666667;2024-02-20 12:15:00
7.583;6.33908333333333;2024-02-20 12:30:00
4.76;3.38683333333333;2024-02-20 12:45:00
4.256;3.44858333333333;2024-02-20 13:00:00
5.1605;3.09916666666667;2024-02-20 13:15:00
6.9775;5.09141666666667;2024-02-20 13:30:00
7.3615;5.971;2024-02-20 13:45:00
7.1405;5.67933333333333;2024-02-20 14:00:00
7.1775;5.82008333333333;2024-02-20 14:15:00
6.7375;5.85275;2024-02-20 14:30:00
6.8345;5.58408333333333;2024-02-20 14:45:00
6.4865;5.346;2024-02-20 15:00:00
6.0805;5.09175;2024-02-20 15:15:00
5.7455;2.29033333333333;2024-02-20 15:30:00
5.0005;4.66891666666667;2024-02-20 15:45:00
3.7925;2.60083333333333;2024-02-20 16:00:00
5.386;4.34441666666667;2024-02-20 16:15:00
3.877;4.14141666666667;2024-02-20 16:30:00
2.7685;1.1095;2024-02-20 16:45:00
2.4055;1.30791666666667;2024-02-20 17:00:00
2.1995;1.07908333333333;2024-02-20 17:15:00
2.2845;1.7895;2024-02-20 17:30:00
2.45;1.57691666666667;2024-02-20 17:45:00
2.248;1.34158333333333;2024-02-20 18:00:00
1.826;1.77616666666667;2024-02-20 18:15:00
1.522;1.14125;2024-02-20 18:30:00
1.375;0.64325;2024-02-20 18:45:00
1.157;0.41025;2024-02-20 19:00:00
1.1815;0.158083333333333;2024-02-20 19:15:00
0.9075;0.0251666666666667;2024-02-20 19:30:00
1.2785;0.0;2024-02-20 19:45:00
1.4625;0.0;2024-02-20 20:00:00
1.876;0.0;2024-02-20 20:15:00
1.837;0.0;2024-02-20 20:30:00
1.5705;0.0;2024-02-20 20:45:00
1.5265;0.0;2024-02-20 21:00:00
1.958;0.0;2024-02-20 21:15:00
1.961;0.0;2024-02-20 21:30:00
1.664;0.0;2024-02-20 21:45:00
1.715;0.0;2024-02-20 22:00:00
1.537;0.0;2024-02-20 22:15:00
1.547;0.0;2024-02-20 22:30:00
1.656;0.0;2024-02-20 22:45:00
2.54;0.0;2024-02-20 23:00:00
1.7285;0.0;2024-02-20 23:15:00
1.5445;0.0;2024-02-20 23:30:00
1.704;0.0;2024-02-20 23:45:00
3.065;0.0;2024-02-24 00:00:00
2.948;0.0;2024-02-24 00:15:00
2.569;0.0;2024-02-24 00:30:00
2.157;0.0;2024-02-24 00:45:00
1.824;0.0;2024-02-24 01:00:00
2.2045;0.0;2024-02-24 01:15:00
2.1675;0.0;2024-02-24 01:30:00
2.1305;0.0;2024-02-24 01:45:00
2.4705;0.0;2024-02-24 02:00:00
1.8665;0.0;2024-02-24 02:15:00
2.0275;0.0;2024-02-24 02:30:00
2.2145;0.0;2024-02-24 02:45:00
1.7295;0.0;2024-02-24 03:00:00
2.313;0.0;2024-02-24 03:15:00
2.28;0.0;2024-02-24 03:30:00
2.431;0.0;2024-02-24 03:45:00
3.159;0.0;2024-02-24 04:00:00
2.974;0.0;2024-02-24 04:15:00
2.875;0.0;2024-02-24 04:30:00
2.503;0.0;2024-02-24 04:45:00
2.91;0.0;2024-02-24 05:00:00
2.878;0.0;2024-02-24 05:15:00
3.207;0.0;2024-02-24 05:30:00
2.8095;0.0;2024-02-24 05:45:00
3.0125;0.0;2024-02-24 06:00:00
2.376;0.0;2024-02-24 06:15:00
2.249;0.0;2024-02-24 06:30:00
2.6395;0.0;2024-02-24 06:45:00
2.6165;0.0;2024-02-24 07:00:00
2.6735;0.0;2024-02-24 07:15:00
2.2575;0.005;2024-02-24 07:30:00
2.07;0.124166666666667;2024-02-24 07:45:00
2.113;0.2745;2024-02-24 08:00:00
2.4175;0.626333333333333;2024-02-24 08:15:00
2.6605;0.905416666666667;2024-02-24 08:30:00
2.831;1.36766666666667;2024-02-24 08:45:00
2.739;1.53133333333333;2024-02-24 09:00:00
2.5165;1.97191666666667;2024-02-24 09:15:00
2.9395;2.42175;2024-02-24 09:30:00
3.597;3.24216666666667;2024-02-24 09:45:00
3.989;3.6965;2024-02-24 10:00:00
4.34;2.218;2024-02-24 10:15:00
5.001;2.74475;2024-02-24 10:30:00
6.068;4.95058333333333;2024-02-24 10:45:00
7.635;6.48566666666667;2024-02-24 11:00:00
7.9835;6.06683333333333;2024-02-24 11:15:00
7.6435;5.95608333333333;2024-02-24 11:30:00
8.0495;6.22308333333333;2024-02-24 11:45:00
8.2885;5.13091666666667;2024-02-24 12:00:00
7.962;6.526;2024-02-24 12:15:00
8.505;6.57058333333333;2024-02-24 12:30:00
8.606;6.75158333333333;2024-02-24 12:45:00
8.13;6.78783333333333;2024-02-24 13:00:00
8.4925;6.68483333333333;2024-02-24 13:15:00
8.7255;6.63475;2024-02-24 13:30:00
8.392;6.86866666666667;2024-02-24 13:45:00
8.992;6.7885;2024-02-24 14:00:00
8.4575;6.54316666666667;2024-02-24 14:15:00
8.3335;6.43533333333333;2024-02-24 14:30:00
8.796;6.33908333333333;2024-02-24 14:45:00
8.158;6.01191666666667;2024-02-24 15:00:00
8.0645;6.016;2024-02-24 15:15:00
7.9715;5.59316666666667;2024-02-24 15:30:00
7.516;5.43316666666667;2024-02-24 15:45:00
7.419;5.07608333333333;2024-02-24 16:00:00
6.0795;4.69825;2024-02-24 16:15:00
5.7945;4.28633333333333;2024-02-24 16:30:00
6.2035;4.20241666666667;2024-02-24 16:45:00
5.7285;3.92975;2024-02-24 17:00:00
5.127;3.34883333333333;2024-02-24 17:15:00
4.117;2.66975;2024-02-24 17:30:00
4.4545;2.37783333333333;2024-02-24 17:45:00
4.5145;2.49475;2024-02-24 18:00:00
3.1045;1.83041666666667;2024-02-24 18:15:00
2.9215;2.87391666666667;2024-02-24 18:30:00
2.538;1.42116666666667;2024-02-24 18:45:00
1.905;1.21608333333333;2024-02-24 19:00:00
1.8475;0.576;2024-02-24 19:15:00
1.5735;0.281583333333333;2024-02-24 19:30:00
1.661;0.0261666666666667;2024-02-24 19:45:00
1.535;0.0;2024-02-24 20:00:00
1.8295;0.0;2024-02-24 20:15:00
1.8215;0.0;2024-02-24 20:30:00
2.0335;0.0;2024-02-24 20:45:00
2.1215;0.0;2024-02-24 21:00:00
2.4575;0.0;2024-02-24 21:15:00
2.3635;0.0;2024-02-24 21:30:00
2.095;0.0;2024-02-24 21:45:00
2.566;0.0;2024-02-24 22:00:00
2.4265;0.0;2024-02-24 22:15:00
1.7535;0.0;2024-02-24 22:30:00
1.777;0.0;2024-02-24 22:45:00
2.249;0.0;2024-02-24 23:00:00
1.9025;0.0;2024-02-24 23:15:00
1.6075;0.0;2024-02-24 23:30:00
2.352;0.0;2024-02-24 23:45:00
1.5325;0.0;2024-02-04 00:00:00
1.587;0.0;2024-02-04 00:15:00
1.58;0.0;2024-02-04 00:30:00
1.53;0.0;2024-02-04 00:45:00
1.566;0.0;2024-02-04 01:00:00
1.5975;0.0;2024-02-04 01:15:00
1.5555;0.0;2024-02-04 01:30:00
1.558;0.0;2024-02-04 01:45:00
1.607;0.0;2024-02-04 02:00:00
1.57;0.0;2024-02-04 02:15:00
1.537;0.0;2024-02-04 02:30:00
1.584;0.0;2024-02-04 02:45:00
1.523;0.0;2024-02-04 03:00:00
1.6195;0.0;2024-02-04 03:15:00
1.5215;0.0;2024-02-04 03:30:00
1.5995;0.0;2024-02-04 03:45:00
1.5455;0.0;2024-02-04 04:00:00
1.573;0.0;2024-02-04 04:15:00
1.557;0.0;2024-02-04 04:30:00
1.579;0.0;2024-02-04 04:45:00
1.704;0.0;2024-02-04 05:00:00
1.461;0.0;2024-02-04 05:15:00
1.694;0.0;2024-02-04 05:30:00
1.49;0.0;2024-02-04 05:45:00
1.635;0.0;2024-02-04 06:00:00
1.4865;0.0;2024-02-04 06:15:00
1.7795;0.0;2024-02-04 06:30:00
1.1465;0.001;2024-02-04 06:45:00
1.1505;0.0445833333333333;2024-02-04 07:00:00
0.989;0.188916666666667;2024-02-04 07:15:00
1.12;0.315166666666667;2024-02-04 07:30:00
1.114;0.385583333333333;2024-02-04 07:45:00
1.425;0.74275;2024-02-04 08:00:00
1.9985;1.69933333333333;2024-02-04 08:15:00
2.3945;1.11108333333333;2024-02-04 08:30:00
